,date,year,month,day,daynight,visitor,home,visitor_league,home_league,park_id,lat,lon,altitude,visitor_errors,home_errors,visitor_hr,home_hr,visitor_bip,home_bip,visitor_ebip,home_ebip,visitor_hits,home_hits,visitor_2b,home_2b,visitor_3b,home_3b,visitor_ks,home_ks,visitor_walks,home_walks,visitor_wildp,home_wildp,visitor_score,home_score,visitor_ab,home_ab
0,19890403,1989,4,3,0,BOS,BAL,AL,AL,BAL11,39.330001,-76.601488,231.0,0,0,1,1,34,32,0.0,0.0,10,12,3,2,0,0,5,7,3,4,0,0,4,5,40,40
1,19890403,1989,4,3,0,MIL,CLE,AL,AL,CLE07,41.506091,-81.699404,593.0,1,0,0,0,23,27,0.037037037037037035,0.0,5,8,0,1,0,0,7,4,0,1,0,0,1,2,30,31
2,19890403,1989,4,3,0,TOR,KCA,AL,AL,KAN06,39.051604,-94.480149,886.0,0,0,0,0,32,28,0.0,0.0,10,9,3,4,1,0,5,6,1,1,0,0,4,3,36,34
3,19890403,1989,4,3,1,SEA,OAK,AL,AL,OAK01,37.751619,-122.200451,0.0,1,1,0,1,26,26,0.038461538461538464,0.038461538461538464,5,6,1,1,0,0,6,2,2,1,0,0,2,3,32,28
4,19890403,1989,4,3,0,LAN,CIN,NL,NL,CIN08,39.096548,-84.50975600000001,489.0,2,3,1,1,25,29,0.06896551724137931,0.12,5,10,0,1,0,0,7,5,2,3,0,0,4,6,33,34
5,19890403,1989,4,3,0,SLN,NYN,NL,NL,NYC17,40.755753000000006,-73.847814,13.0,0,1,1,1,23,29,0.0,0.043478260869565216,6,13,0,3,0,0,10,3,4,3,1,1,4,8,34,32
6,19890403,1989,4,3,1,SFN,SDN,NL,NL,SAN01,32.783073,-117.11964499999999,83.0,0,0,1,1,28,22,0.0,0.0,10,8,3,0,1,0,6,8,4,7,0,0,5,3,35,30
7,19890404,1989,4,4,0,CHA,CAL,AL,AL,ANA01,33.800290000000004,-117.88268500000001,154.0,1,2,2,2,33,24,0.041666666666666664,0.06060606060606061,14,3,2,1,0,0,5,5,1,0,0,1,9,2,38,31
8,19890404,1989,4,4,1,NYA,MIN,AL,AL,MIN03,44.973926,-93.258287,854.0,0,1,1,0,29,31,0.0,0.034482758620689655,9,10,2,1,0,0,5,5,4,2,0,0,4,2,34,36
9,19890404,1989,4,4,1,DET,TEX,AL,AL,ARL01,32.755974,-97.084778,552.0,0,0,0,0,27,22,0.0,0.0,5,6,1,3,0,0,5,8,2,3,1,1,0,4,32,30
10,19890404,1989,4,4,0,PHI,CHN,NL,NL,CHI11,41.948314,-87.655397,599.0,0,2,2,1,28,28,0.0,0.07142857142857142,10,12,0,2,0,0,7,3,5,4,0,0,4,5,37,32
11,19890404,1989,4,4,1,ATL,HOU,NL,NL,HOU02,29.684812,-95.407775,52.0,3,1,2,1,22,33,0.09090909090909091,0.045454545454545456,7,14,1,2,0,0,9,5,5,4,0,0,3,10,33,39
12,19890404,1989,4,4,0,PIT,MON,NL,NL,MON02,45.557969,-73.551925,89.0,1,0,1,1,27,27,0.037037037037037035,0.0,10,7,0,1,1,1,4,4,5,4,0,0,5,6,32,32
13,19890404,1989,4,4,1,SFN,SDN,NL,NL,SAN01,32.783073,-117.11964499999999,83.0,0,1,2,2,31,23,0.0,0.03225806451612903,13,9,3,1,0,1,7,9,2,3,0,1,8,3,40,34
14,19890405,1989,4,5,1,CHA,CAL,AL,AL,ANA01,33.800290000000004,-117.88268500000001,154.0,0,1,0,2,30,27,0.0,0.03333333333333333,9,13,1,1,0,0,5,7,2,3,0,0,2,6,34,36
15,19890405,1989,4,5,1,TOR,KCA,AL,AL,KAN06,39.051604,-94.480149,886.0,0,0,1,0,24,26,0.0,0.0,7,6,0,2,0,0,5,4,4,2,0,0,1,2,30,30
16,19890405,1989,4,5,1,NYA,MIN,AL,AL,MIN03,44.973926,-93.258287,854.0,2,1,0,2,30,35,0.05714285714285714,0.03333333333333333,8,17,2,4,0,1,4,4,2,3,0,0,2,12,34,41
17,19890405,1989,4,5,1,SEA,OAK,AL,AL,OAK01,37.751619,-122.200451,0.0,1,0,1,4,26,30,0.03333333333333333,0.0,4,14,0,3,1,0,4,3,1,4,0,0,1,11,31,37
18,19890405,1989,4,5,1,PHI,CHN,NL,NL,CHI11,41.948314,-87.655397,599.0,1,1,2,0,32,30,0.03333333333333333,0.03125,14,7,1,1,0,0,5,2,6,2,5,1,12,4,39,31
19,19890405,1989,4,5,1,LAN,CIN,NL,NL,CIN08,39.096548,-84.50975600000001,489.0,3,1,0,0,28,24,0.125,0.03571428571428571,5,7,0,1,0,0,3,6,7,2,0,0,3,4,29,29
20,19890405,1989,4,5,0,ATL,HOU,NL,NL,HOU02,29.684812,-95.407775,52.0,1,0,0,0,33,36,0.027777777777777776,0.0,12,15,5,4,0,0,5,6,7,1,0,1,8,4,38,42
21,19890405,1989,4,5,1,PIT,MON,NL,NL,MON02,45.557969,-73.551925,89.0,1,3,0,0,20,26,0.038461538461538464,0.15,3,2,2,0,0,0,9,3,7,2,0,0,3,0,28,29
22,19890405,1989,4,5,0,SLN,NYN,NL,NL,NYC17,40.755753000000006,-73.847814,13.0,0,3,1,0,27,28,0.0,0.1111111111111111,6,5,1,2,0,0,6,3,2,2,0,0,3,1,34,31
23,19890405,1989,4,5,0,SFN,SDN,NL,NL,SAN01,32.783073,-117.11964499999999,83.0,2,2,2,0,20,31,0.06451612903225806,0.1,7,11,0,2,0,0,12,1,4,1,0,0,3,4,34,31
24,19890406,1989,4,6,1,BOS,BAL,AL,AL,BAL11,39.330001,-76.601488,231.0,1,1,1,1,29,24,0.041666666666666664,0.034482758620689655,6,10,1,2,0,0,2,8,2,2,0,0,4,6,32,33
25,19890406,1989,4,6,1,CHA,CAL,AL,AL,ANA01,33.800290000000004,-117.88268500000001,154.0,1,0,2,0,31,31,0.03225806451612903,0.0,9,8,2,2,0,0,3,5,5,3,0,0,3,2,36,36
26,19890406,1989,4,6,0,MIL,CLE,AL,AL,CLE07,41.506091,-81.699404,593.0,0,0,1,0,32,26,0.0,0.0,10,3,4,1,1,0,2,3,1,0,0,0,3,0,35,29
27,19890406,1989,4,6,1,TOR,KCA,AL,AL,KAN06,39.051604,-94.480149,886.0,1,1,0,0,28,21,0.047619047619047616,0.03571428571428571,10,4,1,0,1,0,9,1,1,8,0,0,2,3,37,20
28,19890406,1989,4,6,0,NYA,MIN,AL,AL,MIN03,44.973926,-93.258287,854.0,0,0,0,0,24,28,0.0,0.0,3,10,1,3,1,2,4,7,2,0,0,0,1,7,28,35
29,19890406,1989,4,6,0,SEA,OAK,AL,AL,OAK01,37.751619,-122.200451,0.0,3,1,1,1,32,34,0.08823529411764706,0.03125,8,14,1,2,0,0,2,5,4,5,1,0,3,11,35,40
30,19890406,1989,4,6,1,DET,TEX,AL,AL,ARL01,32.755974,-97.084778,552.0,1,3,0,1,24,18,0.05555555555555555,0.125,7,8,0,0,0,0,9,11,7,5,4,1,4,5,33,30
31,19890406,1989,4,6,0,PHI,CHN,NL,NL,CHI11,41.948314,-87.655397,599.0,1,3,1,1,35,27,0.037037037037037035,0.08571428571428572,15,5,1,1,0,0,4,5,4,1,0,0,8,3,39,33
32,19890406,1989,4,6,0,LAN,CIN,NL,NL,CIN08,39.096548,-84.50975600000001,489.0,2,1,0,0,29,26,0.07692307692307693,0.034482758620689655,8,5,3,2,0,0,3,7,3,2,0,1,4,1,32,33
33,19890406,1989,4,6,1,ATL,HOU,NL,NL,HOU02,29.684812,-95.407775,52.0,1,0,0,0,23,25,0.04,0.0,5,6,1,2,2,0,7,8,3,3,1,1,3,2,30,33
34,19890406,1989,4,6,0,PIT,MON,NL,NL,MON02,45.557969,-73.551925,89.0,0,0,1,0,24,25,0.0,0.0,4,8,1,3,0,0,6,6,0,3,0,0,2,3,31,31
35,19890407,1989,4,7,1,SEA,CAL,AL,AL,ANA01,33.800290000000004,-117.88268500000001,154.0,0,0,0,0,26,23,0.0,0.0,5,7,0,1,0,0,4,2,4,6,0,0,1,2,30,25
36,19890407,1989,4,7,0,MIL,DET,AL,AL,DET04,42.332541,-83.068732,601.0,2,0,2,1,25,29,0.06896551724137931,0.0,7,9,1,2,1,0,4,4,0,7,1,0,3,10,31,33
37,19890407,1989,4,7,1,BOS,KCA,AL,AL,KAN06,39.051604,-94.480149,886.0,2,2,3,0,28,36,0.05555555555555555,0.07142857142857142,11,12,2,2,0,0,7,2,4,5,0,2,8,9,36,37
38,19890407,1989,4,7,1,BAL,MIN,AL,AL,MIN03,44.973926,-93.258287,854.0,1,0,0,0,26,34,0.029411764705882353,0.0,7,14,3,1,1,1,6,2,6,1,0,0,3,8,32,36
39,19890407,1989,4,7,0,CLE,NYA,AL,AL,NYC16,40.826959,-73.927749,18.0,0,1,1,0,23,29,0.0,0.043478260869565216,9,6,0,2,0,0,11,4,4,3,0,1,4,2,34,33
40,19890407,1989,4,7,1,CHA,OAK,AL,AL,OAK01,37.751619,-122.200451,0.0,0,0,0,1,27,23,0.0,0.0,8,5,3,1,0,0,6,6,7,5,0,0,7,1,33,30
41,19890407,1989,4,7,1,TOR,TEX,AL,AL,ARL01,32.755974,-97.084778,552.0,1,1,2,0,31,27,0.037037037037037035,0.03225806451612903,14,10,0,3,0,0,7,6,3,7,0,1,10,9,40,33
42,19890407,1989,4,7,1,LAN,ATL,NL,NL,ATL01,33.739457,-84.389486,979.0,2,1,0,0,30,24,0.08333333333333333,0.03333333333333333,4,9,0,4,0,0,1,10,2,4,1,0,1,6,31,34
43,19890407,1989,4,7,0,PIT,CHN,NL,NL,CHI11,41.948314,-87.655397,599.0,2,2,0,0,28,36,0.05555555555555555,0.07142857142857142,6,14,2,2,0,1,6,1,0,5,1,0,5,6,34,37
44,19890407,1989,4,7,1,SFN,CIN,NL,NL,CIN08,39.096548,-84.50975600000001,489.0,1,0,0,0,41,53,0.018867924528301886,0.0,11,15,2,4,1,1,14,5,11,7,2,1,3,4,55,57
45,19890407,1989,4,7,0,SDN,HOU,NL,NL,HOU02,29.684812,-95.407775,52.0,2,1,0,0,31,29,0.06896551724137931,0.03225806451612903,10,9,1,3,0,0,4,6,2,2,0,0,5,3,34,35
46,19890407,1989,4,7,1,NYN,MON,NL,NL,MON02,45.557969,-73.551925,89.0,1,2,0,1,32,20,0.05,0.0625,7,8,3,0,0,0,4,8,5,3,1,0,3,7,36,29
47,19890408,1989,4,8,1,SEA,CAL,AL,AL,ANA01,33.800290000000004,-117.88268500000001,154.0,1,2,0,0,35,24,0.041666666666666664,0.05714285714285714,9,6,1,0,0,0,1,7,4,0,0,1,7,0,35,31
48,19890408,1989,4,8,0,MIL,DET,AL,AL,DET04,42.332541,-83.068732,601.0,1,4,1,1,29,27,0.037037037037037035,0.13793103448275862,6,4,0,1,0,0,4,4,2,2,0,0,5,2,32,32
49,19890408,1989,4,8,0,BOS,KCA,AL,AL,KAN06,39.051604,-94.480149,886.0,0,1,0,1,33,23,0.0,0.030303030303030304,9,8,0,0,0,0,3,11,4,2,0,0,1,2,36,35
50,19890408,1989,4,8,1,BAL,MIN,AL,AL,MIN03,44.973926,-93.258287,854.0,0,0,0,2,30,27,0.0,0.0,11,8,3,2,0,0,7,1,3,1,0,0,5,6,37,29
51,19890408,1989,4,8,1,CLE,NYA,AL,AL,NYC16,40.826959,-73.927749,18.0,0,1,1,1,30,23,0.0,0.03333333333333333,15,7,2,1,0,1,9,8,4,1,0,0,11,1,39,32
52,19890408,1989,4,8,0,CHA,OAK,AL,AL,OAK01,37.751619,-122.200451,0.0,0,1,1,1,27,28,0.0,0.037037037037037035,13,12,0,2,0,0,8,8,8,3,0,0,7,4,36,37
53,19890408,1989,4,8,1,TOR,TEX,AL,AL,ARL01,32.755974,-97.084778,552.0,2,1,1,0,17,24,0.08333333333333333,0.058823529411764705,5,6,0,2,1,1,13,4,4,4,0,0,4,5,30,27
54,19890408,1989,4,8,0,PIT,CHN,NL,NL,CHI11,41.948314,-87.655397,599.0,1,1,1,1,25,26,0.038461538461538464,0.04,5,6,0,1,0,1,6,3,1,1,0,0,3,5,32,30
55,19890408,1989,4,8,0,SDN,HOU,NL,NL,HOU02,29.684812,-95.407775,52.0,2,0,1,0,23,31,0.06451612903225806,0.0,6,11,2,3,0,2,9,3,4,3,0,1,2,6,33,34
56,19890408,1989,4,8,0,NYN,MON,NL,NL,MON02,45.557969,-73.551925,89.0,1,2,0,0,26,24,0.041666666666666664,0.07692307692307693,4,8,2,1,0,0,5,7,5,3,3,0,2,3,29,29
57,19890408,1989,4,8,1,SLN,PHI,NL,NL,PHI12,39.906537,-75.171495,18.0,1,1,1,2,32,29,0.034482758620689655,0.03125,10,9,2,2,0,0,9,7,3,4,0,1,4,5,42,38
58,19890409,1989,4,9,0,SEA,CAL,AL,AL,ANA01,33.800290000000004,-117.88268500000001,154.0,2,0,1,2,27,32,0.0625,0.0,7,15,2,2,0,0,5,3,1,5,0,0,5,13,32,37
59,19890409,1989,4,9,0,BOS,KCA,AL,AL,KAN06,39.051604,-94.480149,886.0,1,3,0,0,36,33,0.030303030303030304,0.08333333333333333,13,11,3,3,1,0,3,4,3,4,1,1,8,6,39,37
60,19890409,1989,4,9,0,BAL,MIN,AL,AL,MIN03,44.973926,-93.258287,854.0,0,1,3,1,27,30,0.0,0.037037037037037035,12,7,2,2,1,0,8,1,1,0,0,0,8,1,38,32
61,19890409,1989,4,9,0,CLE,NYA,AL,AL,NYC16,40.826959,-73.927749,18.0,1,1,1,0,28,24,0.041666666666666664,0.03571428571428571,9,7,1,2,0,0,5,8,4,4,0,0,4,3,34,32
62,19890409,1989,4,9,0,CHA,OAK,AL,AL,OAK01,37.751619,-122.200451,0.0,1,0,0,0,26,28,0.03571428571428571,0.0,10,7,2,1,0,0,10,4,1,4,0,0,2,4,36,31
63,19890409,1989,4,9,0,TOR,TEX,AL,AL,ARL01,32.755974,-97.084778,552.0,2,1,0,1,28,24,0.08333333333333333,0.03571428571428571,6,6,2,1,0,0,5,3,5,3,0,0,2,3,33,28
64,19890409,1989,4,9,0,LAN,ATL,NL,NL,ATL01,33.739457,-84.389486,979.0,0,2,0,0,40,32,0.0,0.05,9,10,2,1,0,0,3,9,2,7,0,0,4,2,41,40
65,19890409,1989,4,9,0,PIT,CHN,NL,NL,CHI11,41.948314,-87.655397,599.0,2,0,0,0,23,33,0.06060606060606061,0.0,7,13,3,2,0,0,11,3,0,4,1,2,3,8,33,35
66,19890409,1989,4,9,0,SFN,CIN,NL,NL,CIN08,39.096548,-84.50975600000001,489.0,1,2,1,0,28,27,0.037037037037037035,0.07142857142857142,10,5,2,2,1,0,5,4,7,2,0,0,9,1,34,31
67,19890409,1989,4,9,0,SDN,HOU,NL,NL,HOU02,29.684812,-95.407775,52.0,5,2,0,0,28,30,0.16666666666666666,0.07142857142857142,7,9,1,1,0,0,6,6,2,2,0,0,5,4,34,35
