,date,year,month,day,daynight,visitor,home,visitor_league,home_league,park_id,lat,lon,altitude,visitor_errors,home_errors,visitor_hr,home_hr,visitor_bip,home_bip,visitor_ebip,home_ebip,visitor_hits,home_hits,visitor_2b,home_2b,visitor_3b,home_3b,visitor_ks,home_ks,visitor_walks,home_walks,visitor_wildp,home_wildp,visitor_score,home_score,visitor_ab,home_ab
0,20040330,2004,3,30,1,NYA,TBA,AL,AL,TOK01,35.705526,139.751928,57.0,1,0,1,2,27,33,0.030303030303030304,0.0,7,15,4,4,1,0,6,3,3,3,0,0,3,8,34,38
1,20040331,2004,3,31,1,NYA,TBA,AL,AL,TOK01,35.705526,139.751928,57.0,0,1,4,0,27,25,0.0,0.037037037037037035,11,6,0,1,0,0,4,7,8,0,0,1,12,1,35,32
2,20040404,2004,4,4,1,BOS,BAL,AL,AL,BAL12,39.283944,-76.621572,35.0,2,1,0,1,31,26,0.07692307692307693,0.03225806451612903,11,11,1,2,0,0,5,7,6,3,0,0,2,7,36,34
3,20040405,2004,4,5,0,CHN,CIN,NL,NL,CIN09,39.097213,-84.506483,489.0,1,1,1,0,28,21,0.047619047619047616,0.03571428571428571,10,6,1,1,1,0,7,11,3,5,1,0,7,4,36,32
4,20040405,2004,4,5,1,SFN,HOU,NL,NL,HOU03,29.757040999999997,-95.355429,20.0,0,0,1,1,27,31,0.0,0.0,10,9,3,1,0,0,7,2,2,3,0,1,5,4,34,33
5,20040405,2004,4,5,0,SDN,LAN,NL,NL,LOS03,34.073878,-118.239951,501.0,0,0,2,1,32,33,0.0,0.0,12,15,1,2,0,0,2,5,3,5,0,0,8,2,36,39
6,20040405,2004,4,5,0,PHI,PIT,NL,NL,PIT08,40.446835,-80.00568299999999,724.0,0,0,0,1,24,24,0.0,0.0,6,7,0,2,0,0,8,5,4,1,0,0,1,2,31,30
7,20040405,2004,4,5,0,MIL,SLN,NL,NL,STL09,38.62393,-90.192326,460.0,1,2,2,0,21,28,0.03571428571428571,0.09523809523809523,6,8,1,4,0,0,8,7,8,5,0,1,8,6,30,35
8,20040405,2004,4,5,0,CHA,KCA,AL,AL,KAN06,39.051604,-94.480149,886.0,1,0,2,3,27,28,0.03571428571428571,0.0,12,13,2,2,0,0,7,4,1,3,0,0,7,9,36,35
9,20040405,2004,4,5,1,CLE,MIN,AL,AL,MIN03,44.973926,-93.258287,854.0,0,1,3,1,37,25,0.0,0.02702702702702703,17,10,2,2,0,0,6,14,1,6,0,2,4,7,46,40
