,date,year,month,day,daynight,visitor,home,visitor_league,home_league,park_id,lat,lon,altitude,visitor_errors,home_errors,visitor_hr,home_hr,visitor_bip,home_bip,visitor_ebip,home_ebip,visitor_hits,home_hits,visitor_2b,home_2b,visitor_3b,home_3b,visitor_ks,home_ks,visitor_walks,home_walks,visitor_wildp,home_wildp,visitor_score,home_score,visitor_ab,home_ab
0,20120328,2012,3,28,1,SEA,OAK,AL,AL,TOK01,35.705526,139.751928,57.0,1,1,1,0,34,29,0.034482758620689655,0.029411764705882353,9,6,1,3,0,0,4,10,0,0,0,0,3,1,39,39
1,20120329,2012,3,29,1,SEA,OAK,AL,AL,TOK01,35.705526,139.751928,57.0,0,0,1,3,22,22,0.0,0.0,3,7,0,1,0,0,7,5,1,2,0,0,1,4,30,30
2,20120404,2012,4,4,1,SLN,MIA,NL,NL,MIA02,25.778164999999998,-80.219541,6.0,0,0,0,0,32,24,0.0,0.0,13,4,3,1,0,0,5,6,3,0,0,0,4,1,37,30
3,20120405,2012,4,5,0,TOR,CLE,AL,AL,CLE08,41.496005,-81.685326,673.0,1,0,2,1,39,36,0.027777777777777776,0.0,10,7,3,2,0,0,16,12,7,11,0,1,7,4,56,49
4,20120405,2012,4,5,0,BOS,DET,AL,AL,DET05,42.339063,-83.048627,602.0,0,1,0,0,25,28,0.0,0.04,5,10,2,2,1,1,8,4,1,4,0,0,2,3,32,31
5,20120405,2012,4,5,0,WAS,CHN,NL,NL,CHI11,41.948314,-87.655397,599.0,1,1,0,0,22,26,0.038461538461538464,0.045454545454545456,4,6,1,0,0,1,10,7,6,1,0,1,2,1,32,33
6,20120405,2012,4,5,0,MIA,CIN,NL,NL,CIN09,39.097213,-84.506483,489.0,1,1,0,1,21,25,0.04,0.047619047619047616,3,10,1,4,0,0,8,5,2,4,0,0,0,4,29,30
7,20120405,2012,4,5,0,ATL,NYN,NL,NL,NYC20,40.757134,-73.84584,13.0,1,0,0,0,23,23,0.043478260869565216,0.0,4,7,1,1,1,0,8,6,3,4,0,0,0,1,31,29
8,20120405,2012,4,5,0,PHI,PIT,NL,NL,PIT08,40.446835,-80.00568299999999,724.0,0,0,0,0,25,22,0.0,0.0,8,2,1,0,0,0,8,6,2,0,0,0,1,0,32,28
9,20120405,2012,4,5,0,LAN,SDN,NL,NL,SAN02,32.70753,-117.15705600000001,14.0,0,3,1,1,22,23,0.0,0.13636363636363635,7,5,2,1,0,0,10,7,5,3,1,1,5,3,33,31
