,date,year,month,day,daynight,visitor,home,visitor_league,home_league,park_id,lat,lon,altitude,visitor_errors,home_errors,visitor_hr,home_hr,visitor_bip,home_bip,visitor_ebip,home_ebip,visitor_hits,home_hits,visitor_2b,home_2b,visitor_3b,home_3b,visitor_ks,home_ks,visitor_walks,home_walks,visitor_wildp,home_wildp,visitor_score,home_score,visitor_ab,home_ab
0,20060402,2006,4,2,1,CLE,CHA,AL,AL,CHI12,41.829892,-87.633703,594.0,2,0,1,1,28,25,0.08,0.0,7,9,2,1,0,0,5,5,1,9,0,0,4,10,33,29
1,20060403,2006,4,3,0,TBA,BAL,AL,AL,BAL12,39.283944,-76.621572,35.0,1,1,2,4,28,28,0.03571428571428571,0.03571428571428571,7,14,1,2,0,1,2,4,1,5,1,0,6,9,31,36
2,20060403,2006,4,3,0,DET,KCA,AL,AL,KAN06,39.051604,-94.480149,886.0,0,0,3,0,24,21,0.0,0.0,9,4,0,1,0,0,8,9,3,1,0,1,3,1,35,30
3,20060403,2006,4,3,1,NYA,OAK,AL,AL,OAK01,37.751619,-122.200451,0.0,1,1,2,1,34,30,0.03333333333333333,0.029411764705882353,17,8,4,0,0,0,8,5,9,0,0,0,15,2,44,35
4,20060403,2006,4,3,0,ANA,SEA,AL,AL,SEA03,47.591443,-122.332283,17.0,1,0,1,2,30,26,0.038461538461538464,0.0,11,9,2,1,0,0,4,8,3,1,1,1,5,4,35,36
5,20060403,2006,4,3,0,BOS,TEX,AL,AL,ARL02,32.751164,-97.082546,549.0,0,0,2,1,31,27,0.0,0.0,12,7,3,1,0,0,5,6,2,1,0,0,7,3,38,33
6,20060403,2006,4,3,0,CHN,CIN,NL,NL,CIN09,39.097213,-84.506483,489.0,1,2,1,2,39,25,0.04,0.05128205128205128,18,11,5,3,1,0,4,10,7,10,0,0,16,7,42,34
7,20060403,2006,4,3,0,ARI,COL,NL,NL,DEN02,39.756175,-104.99413,5197.0,1,1,0,0,33,35,0.02857142857142857,0.030303030303030304,11,9,1,1,0,0,9,4,2,2,0,0,2,3,42,39
8,20060403,2006,4,3,1,FLO,HOU,NL,NL,HOU03,29.757040999999997,-95.355429,20.0,2,0,0,0,19,21,0.09523809523809523,0.0,5,4,0,1,0,0,9,8,2,5,1,0,0,1,28,29
9,20060403,2006,4,3,0,ATL,LAN,NL,NL,LOS03,34.073878,-118.239951,501.0,3,1,3,0,29,40,0.075,0.034482758620689655,12,17,1,3,0,0,4,6,5,3,2,0,11,10,36,46
10,20060403,2006,4,3,0,PIT,MIL,NL,NL,MIL06,43.028232,-87.970966,602.0,0,1,0,2,23,14,0.0,0.043478260869565216,7,6,2,0,0,0,8,11,5,5,1,0,2,5,31,27
11,20060403,2006,4,3,0,WAS,NYN,NL,NL,NYC17,40.755753000000006,-73.847814,13.0,1,0,0,1,28,28,0.03571428571428571,0.0,12,10,2,3,0,0,7,6,3,2,0,0,2,3,34,35
12,20060403,2006,4,3,0,SLN,PHI,NL,NL,PHI13,39.906109,-75.166485,19.0,0,1,3,2,35,31,0.0,0.02857142857142857,17,14,4,6,1,0,4,8,3,1,0,0,13,5,40,40
13,20060403,2006,4,3,0,SFN,SDN,NL,NL,SAN02,32.70753,-117.15705600000001,14.0,0,0,0,2,27,28,0.0,0.0,5,10,2,2,0,0,5,3,1,1,0,0,1,6,32,31
14,20060404,2006,4,4,0,CLE,CHA,AL,AL,CHI12,41.829892,-87.633703,594.0,0,1,2,1,32,27,0.0,0.03125,14,6,3,1,0,0,7,4,5,1,0,1,8,2,41,32
15,20060404,2006,4,4,1,NYA,OAK,AL,AL,OAK01,37.751619,-122.200451,0.0,0,0,0,2,26,20,0.0,0.0,9,6,4,0,0,0,7,7,6,5,0,0,3,4,33,29
16,20060404,2006,4,4,1,ANA,SEA,AL,AL,SEA03,47.591443,-122.332283,17.0,4,0,3,2,30,27,0.14814814814814814,0.0,12,13,3,1,0,0,5,8,3,4,0,0,8,10,38,37
17,20060404,2006,4,4,1,BOS,TEX,AL,AL,ARL02,32.751164,-97.082546,549.0,0,0,0,3,29,29,0.0,0.0,10,13,4,3,0,0,7,6,3,5,0,1,4,10,36,38
18,20060404,2006,4,4,1,MIN,TOR,AL,AL,TOR02,43.641256,-79.389054,268.0,1,2,2,2,24,31,0.03225806451612903,0.08333333333333333,5,14,0,1,0,0,6,5,0,1,0,0,3,6,31,37
19,20060404,2006,4,4,1,FLO,HOU,NL,NL,HOU03,29.757040999999997,-95.355429,20.0,1,1,4,0,33,25,0.04,0.030303030303030304,17,6,5,1,0,0,5,8,2,2,0,0,11,2,42,33
20,20060404,2006,4,4,1,ATL,LAN,NL,NL,LOS03,34.073878,-118.239951,501.0,0,1,2,1,22,26,0.0,0.045454545454545456,9,10,3,2,0,0,13,5,0,5,0,0,4,5,37,31
21,20060404,2006,4,4,1,PIT,MIL,NL,NL,MIL06,43.028232,-87.970966,602.0,1,1,2,1,27,30,0.03333333333333333,0.037037037037037035,10,16,2,1,0,0,7,6,1,3,2,1,5,7,36,37
22,20060405,2006,4,5,1,TBA,BAL,AL,AL,BAL12,39.283944,-76.621572,35.0,1,0,1,3,32,33,0.030303030303030304,0.0,13,16,4,5,0,0,4,4,5,9,1,1,6,16,36,39
23,20060405,2006,4,5,0,CLE,CHA,AL,AL,CHI12,41.829892,-87.633703,594.0,1,0,1,0,35,34,0.029411764705882353,0.0,13,8,2,2,0,0,8,6,5,6,1,0,4,3,43,39
24,20060405,2006,4,5,0,DET,KCA,AL,AL,KAN06,39.051604,-94.480149,886.0,0,1,5,2,32,20,0.0,0.03125,19,6,6,3,0,1,8,11,1,0,0,1,14,3,44,33
25,20060405,2006,4,5,1,NYA,OAK,AL,AL,OAK01,37.751619,-122.200451,0.0,2,0,2,0,22,30,0.06666666666666667,0.0,8,11,1,1,0,1,10,6,0,5,1,0,4,9,34,36
26,20060405,2006,4,5,0,ANA,SEA,AL,AL,SEA03,47.591443,-122.332283,17.0,1,0,2,0,25,30,0.03333333333333333,0.0,9,11,1,2,0,1,8,3,1,4,2,0,4,6,35,33
27,20060405,2006,4,5,1,BOS,TEX,AL,AL,ARL02,32.751164,-97.082546,549.0,0,0,1,0,26,28,0.0,0.0,6,9,0,2,1,0,4,7,5,2,3,0,2,1,31,35
28,20060405,2006,4,5,1,MIN,TOR,AL,AL,TOR02,43.641256,-79.389054,268.0,0,2,3,2,35,30,0.0,0.05714285714285714,16,12,1,3,0,0,4,5,4,0,0,2,13,4,41,37
29,20060405,2006,4,5,0,CHN,CIN,NL,NL,CIN09,39.097213,-84.506483,489.0,1,1,3,3,24,25,0.04,0.041666666666666664,7,9,2,3,0,0,7,4,0,6,0,0,6,8,34,31
