,date,year,month,day,daynight,visitor,home,visitor_league,home_league,park_id,lat,lon,altitude,visitor_errors,home_errors,visitor_hr,home_hr,visitor_bip,home_bip,visitor_ebip,home_ebip,visitor_hits,home_hits,visitor_2b,home_2b,visitor_3b,home_3b,visitor_ks,home_ks,visitor_walks,home_walks,visitor_wildp,home_wildp,visitor_score,home_score,visitor_ab,home_ab
0,19920406,1992,4,6,0,CLE,BAL,AL,AL,BAL12,39.283944,-76.621572,35.0,0,1,0,0,25,24,0.0,0.04,5,6,0,1,0,0,6,2,1,1,0,0,0,2,31,26
1,19920406,1992,4,6,0,TOR,DET,AL,AL,DET04,42.332541,-83.068732,601.0,0,0,2,2,29,23,0.0,0.0,10,5,3,0,0,0,5,7,2,3,0,0,4,2,36,32
2,19920406,1992,4,6,0,MIN,MIL,AL,AL,MIL05,43.0299,-87.974365,606.0,2,0,1,0,32,29,0.06896551724137931,0.0,11,6,2,1,0,0,4,1,4,3,2,0,4,2,36,30
3,19920406,1992,4,6,1,KCA,OAK,AL,AL,OAK01,37.751619,-122.200451,0.0,1,0,0,0,28,28,0.03571428571428571,0.0,11,9,1,3,0,0,5,3,1,6,0,0,3,5,33,31
4,19920406,1992,4,6,1,TEX,SEA,AL,AL,SEA02,47.595133000000004,-122.331639,17.0,3,0,2,3,26,34,0.08823529411764706,0.0,12,17,5,2,0,0,10,6,7,2,0,0,12,10,38,42
5,19920406,1992,4,6,0,SDN,CIN,NL,NL,CIN08,39.096548,-84.50975600000001,489.0,0,0,2,0,26,27,0.0,0.0,10,7,1,1,0,0,7,3,1,4,0,0,4,3,35,30
6,19920406,1992,4,6,0,SFN,LAN,NL,NL,LOS03,34.073878,-118.239951,501.0,0,0,0,0,32,27,0.0,0.0,17,7,2,0,0,0,8,4,5,2,0,0,8,1,39,31
7,19920406,1992,4,6,1,MON,PIT,NL,NL,PIT07,40.446533,-80.012614,730.0,3,0,0,0,28,23,0.13043478260869565,0.0,6,4,1,0,0,0,3,5,1,2,0,0,0,2,31,27
8,19920406,1992,4,6,1,NYN,SLN,NL,NL,STL09,38.62393,-90.192326,460.0,0,0,2,0,25,23,0.0,0.0,9,6,1,0,0,0,10,11,2,1,0,0,4,2,37,34
9,19920407,1992,4,7,1,CHA,CAL,AL,AL,ANA01,33.800290000000004,-117.88268500000001,154.0,0,3,1,2,37,25,0.0,0.08108108108108109,14,8,5,1,0,0,2,8,7,1,0,0,10,4,40,35
10,19920407,1992,4,7,0,BOS,NYA,AL,AL,NYC16,40.826959,-73.927749,18.0,0,0,2,0,22,23,0.0,0.0,7,8,1,1,0,0,10,5,4,1,0,0,3,4,33,28
11,19920407,1992,4,7,1,TEX,SEA,AL,AL,SEA02,47.595133000000004,-122.331639,17.0,1,1,2,0,26,21,0.047619047619047616,0.038461538461538464,9,4,2,1,1,0,7,7,2,4,0,0,4,0,35,28
12,19920407,1992,4,7,1,SDN,CIN,NL,NL,CIN08,39.096548,-84.50975600000001,489.0,2,0,1,1,24,27,0.07407407407407407,0.0,5,11,1,0,0,0,5,5,0,0,0,0,2,4,30,33
13,19920407,1992,4,7,1,ATL,HOU,NL,NL,HOU02,29.684812,-95.407775,52.0,0,0,0,0,27,19,0.0,0.0,7,2,2,0,0,0,5,9,4,2,0,0,2,0,31,28
14,19920407,1992,4,7,1,SFN,LAN,NL,NL,LOS03,34.073878,-118.239951,501.0,0,2,0,1,25,23,0.0,0.08,3,7,0,1,0,1,6,5,4,6,0,0,0,3,31,29
15,19920407,1992,4,7,0,CHN,PHI,NL,NL,PHI12,39.906537,-75.171495,18.0,0,2,1,0,30,23,0.0,0.06666666666666667,10,7,1,0,0,0,4,9,4,0,1,0,4,3,34,32
16,19920407,1992,4,7,1,NYN,SLN,NL,NL,STL09,38.62393,-90.192326,460.0,0,0,0,1,33,33,0.0,0.0,8,13,1,2,0,1,1,1,2,3,0,0,2,9,34,35
17,19920408,1992,4,8,1,CLE,BAL,AL,AL,BAL12,39.283944,-76.621572,35.0,0,2,2,0,25,25,0.0,0.08,5,3,0,0,0,0,4,4,1,1,1,0,4,0,31,29
18,19920408,1992,4,8,1,CHA,CAL,AL,AL,ANA01,33.800290000000004,-117.88268500000001,154.0,1,3,0,0,28,32,0.03125,0.10714285714285714,10,9,0,1,0,0,6,2,0,2,0,0,4,3,34,33
19,19920408,1992,4,8,0,TOR,DET,AL,AL,DET04,42.332541,-83.068732,601.0,1,0,2,2,29,27,0.037037037037037035,0.0,12,10,4,1,0,0,7,7,7,11,0,0,10,9,38,35
20,19920408,1992,4,8,1,MIN,MIL,AL,AL,MIL05,43.0299,-87.974365,606.0,5,1,1,2,26,27,0.18518518518518517,0.038461538461538464,9,8,2,0,0,0,6,6,6,4,0,1,5,9,33,34
21,19920408,1992,4,8,1,KCA,OAK,AL,AL,OAK01,37.751619,-122.200451,0.0,1,0,1,2,36,36,0.027777777777777776,0.0,8,11,2,0,1,0,9,10,3,7,1,1,3,4,45,48
22,19920408,1992,4,8,1,TEX,SEA,AL,AL,SEA02,47.595133000000004,-122.331639,17.0,0,0,2,0,35,31,0.0,0.0,17,8,5,4,1,0,4,4,8,0,0,0,13,1,40,35
23,19920408,1992,4,8,0,SDN,CIN,NL,NL,CIN08,39.096548,-84.50975600000001,489.0,0,0,0,0,22,26,0.0,0.0,6,8,1,2,1,1,8,4,4,1,1,0,2,1,29,30
