,date,year,month,day,daynight,visitor,home,visitor_league,home_league,park_id,lat,lon,altitude,visitor_errors,home_errors,visitor_hr,home_hr,visitor_bip,home_bip,visitor_ebip,home_ebip,visitor_hits,home_hits,visitor_2b,home_2b,visitor_3b,home_3b,visitor_ks,home_ks,visitor_walks,home_walks,visitor_wildp,home_wildp,visitor_score,home_score,visitor_ab,home_ab
0,20140322,2014,3,22,1,LAN,ARI,NL,NL,SYD01,-33.891698999999996,151.224729,190.0,1,1,1,0,21,23,0.043478260869565216,0.047619047619047616,5,5,2,1,0,0,11,10,3,2,1,1,3,1,33,33
1,20140323,2014,3,23,0,LAN,ARI,NL,NL,SYD01,-33.891698999999996,151.224729,190.0,1,3,0,1,29,26,0.038461538461538464,0.10344827586206896,13,8,3,0,0,0,7,8,8,8,0,1,7,5,34,35
2,20140330,2014,3,30,1,LAN,SDN,NL,NL,SAN02,32.70753,-117.15705600000001,14.0,2,0,0,1,22,16,0.125,0.0,4,5,0,0,0,0,9,10,3,4,0,1,1,3,31,27
3,20140331,2014,3,31,1,SEA,ANA,AL,AL,ANA01,33.800290000000004,-117.88268500000001,154.0,1,1,1,1,25,20,0.05,0.04,11,6,4,1,2,0,11,13,8,1,2,0,10,3,36,34
4,20140331,2014,3,31,0,BOS,BAL,AL,AL,BAL12,39.283944,-76.621572,35.0,0,0,1,1,29,18,0.0,0.0,9,6,2,0,0,0,6,9,3,1,0,0,1,2,36,28
5,20140331,2014,3,31,0,MIN,CHA,AL,AL,CHI12,41.829892,-87.633703,594.0,0,0,0,2,22,24,0.0,0.0,7,11,3,2,0,0,10,6,1,2,1,0,3,5,32,31
6,20140331,2014,3,31,0,KCA,DET,AL,AL,DET05,42.339063,-83.048627,602.0,0,2,0,1,33,27,0.0,0.06060606060606061,7,8,3,1,0,2,2,4,3,3,1,0,3,4,35,32
7,20140331,2014,3,31,1,CLE,OAK,AL,AL,OAK01,37.751619,-122.200451,0.0,0,0,0,0,22,24,0.0,0.0,8,5,2,1,0,0,12,7,4,4,2,0,2,0,33,31
8,20140331,2014,3,31,0,TOR,TBA,AL,AL,STP01,27.768254,-82.65343100000001,41.0,2,0,1,0,23,28,0.07142857142857142,0.0,7,11,0,3,0,0,9,6,1,8,1,0,2,9,33,32
9,20140331,2014,3,31,0,PHI,TEX,NL,AL,ARL02,32.751164,-97.082546,549.0,0,1,3,1,33,35,0.0,0.030303030303030304,17,14,3,3,0,0,8,4,6,4,0,1,14,10,44,40
10,20140331,2014,3,31,1,SFN,ARI,NL,NL,PHO01,33.44542,-112.06679299999999,1059.0,2,1,2,1,30,32,0.0625,0.03333333333333333,12,16,3,3,0,0,6,9,2,3,1,0,9,8,38,42
11,20140331,2014,3,31,0,SLN,CIN,NL,NL,CIN09,39.097213,-84.506483,489.0,3,0,1,0,22,19,0.15789473684210525,0.0,5,3,1,0,0,0,9,12,2,5,1,0,1,0,32,31
12,20140331,2014,3,31,1,COL,MIA,NL,NL,MIA02,25.778164999999998,-80.219541,6.0,0,0,1,1,21,24,0.0,0.0,6,14,0,5,0,0,10,11,1,2,0,0,1,10,32,35
13,20140331,2014,3,31,0,ATL,MIL,NL,NL,MIL06,43.028232,-87.970966,602.0,1,0,0,0,24,25,0.04,0.0,5,8,1,1,0,0,7,3,2,1,0,0,0,2,31,28
14,20140331,2014,3,31,0,WAS,NYN,NL,NL,NYC20,40.757134,-73.84584,13.0,0,0,2,3,27,15,0.0,0.0,9,7,2,0,0,0,10,18,6,3,0,0,9,7,38,35
15,20140331,2014,3,31,0,CHN,PIT,NL,NL,PIT08,40.446835,-80.00568299999999,724.0,0,1,0,1,21,23,0.0,0.047619047619047616,6,6,1,1,0,0,11,6,4,3,0,0,0,1,32,30
16,20140401,2014,4,1,1,SEA,ANA,AL,AL,ANA01,33.800290000000004,-117.88268500000001,154.0,2,0,2,1,22,24,0.08333333333333333,0.0,10,8,3,2,0,0,12,8,3,1,0,1,8,3,36,33
17,20140401,2014,4,1,1,NYA,HOU,AL,AL,HOU03,29.757040999999997,-95.355429,20.0,1,0,0,2,29,20,0.05,0.0,6,9,1,2,0,0,3,11,3,1,1,0,2,6,32,33
18,20140401,2014,4,1,1,TOR,TBA,AL,AL,STP01,27.768254,-82.65343100000001,41.0,0,0,1,0,24,24,0.0,0.0,6,7,1,4,0,0,7,8,5,4,0,1,4,2,32,32
19,20140401,2014,4,1,1,PHI,TEX,NL,AL,ARL02,32.751164,-97.082546,549.0,0,1,0,0,22,26,0.0,0.045454545454545456,8,10,2,3,0,0,11,6,1,5,1,1,2,3,33,32
20,20140401,2014,4,1,1,SFN,ARI,NL,NL,PHO01,33.44542,-112.06679299999999,1059.0,0,0,1,0,24,29,0.0,0.0,7,11,2,3,0,0,9,4,2,3,0,1,4,5,34,32
21,20140401,2014,4,1,1,COL,MIA,NL,NL,MIA02,25.778164999999998,-80.219541,6.0,1,0,0,0,27,24,0.041666666666666664,0.0,9,5,4,2,0,0,8,4,2,1,0,0,3,4,34,27
22,20140401,2014,4,1,1,ATL,MIL,NL,NL,MIL06,43.028232,-87.970966,602.0,1,0,3,1,21,21,0.047619047619047616,0.0,9,6,2,0,0,0,11,9,2,4,0,0,5,2,34,31
23,20140401,2014,4,1,0,LAN,SDN,NL,NL,SAN02,32.70753,-117.15705600000001,14.0,1,2,1,1,27,22,0.045454545454545456,0.07407407407407407,7,6,1,0,0,0,6,9,3,4,1,0,3,2,34,32
24,20140402,2014,4,2,1,SEA,ANA,AL,AL,ANA01,33.800290000000004,-117.88268500000001,154.0,0,1,3,0,26,19,0.0,0.038461538461538464,13,3,2,2,0,1,9,11,4,2,1,0,8,2,38,29
25,20140402,2014,4,2,1,BOS,BAL,AL,AL,BAL12,39.283944,-76.621572,35.0,1,1,2,1,26,24,0.041666666666666664,0.038461538461538464,10,6,0,0,0,0,7,9,4,1,1,0,6,2,35,34
26,20140402,2014,4,2,0,MIN,CHA,AL,AL,CHI12,41.829892,-87.633703,594.0,1,2,0,1,34,30,0.03333333333333333,0.058823529411764705,12,11,3,1,0,0,12,12,7,5,3,0,6,7,46,42
27,20140402,2014,4,2,0,KCA,DET,AL,AL,DET05,42.339063,-83.048627,602.0,0,0,0,1,27,24,0.0,0.0,6,6,1,1,0,0,7,8,3,3,0,0,1,2,33,33
28,20140402,2014,4,2,1,NYA,HOU,AL,AL,HOU03,29.757040999999997,-95.355429,20.0,1,0,0,2,23,19,0.05263157894736842,0.0,7,4,1,0,0,2,10,7,3,4,0,0,1,3,33,28
29,20140402,2014,4,2,1,TOR,TBA,AL,AL,STP01,27.768254,-82.65343100000001,41.0,0,0,2,0,29,17,0.0,0.0,9,4,2,1,0,0,5,12,5,2,0,2,3,0,36,29
30,20140402,2014,4,2,1,PHI,TEX,NL,AL,ARL02,32.751164,-97.082546,549.0,3,2,1,0,25,29,0.10344827586206896,0.08,9,9,1,1,0,1,8,5,3,3,0,1,3,4,34,34
31,20140402,2014,4,2,1,SFN,ARI,NL,NL,PHO01,33.44542,-112.06679299999999,1059.0,1,0,0,0,26,23,0.043478260869565216,0.0,6,3,1,2,0,0,6,8,4,0,1,1,2,0,32,31
32,20140402,2014,4,2,1,SLN,CIN,NL,NL,CIN09,39.097213,-84.506483,489.0,1,1,0,0,18,24,0.041666666666666664,0.05555555555555555,3,6,1,1,0,0,12,7,3,3,0,0,0,1,30,31
33,20140402,2014,4,2,1,COL,MIA,NL,NL,MIA02,25.778164999999998,-80.219541,6.0,0,3,0,1,31,23,0.0,0.0967741935483871,12,8,1,2,0,0,6,11,4,4,2,1,6,5,36,35
34,20140402,2014,4,2,0,ATL,MIL,NL,NL,MIL06,43.028232,-87.970966,602.0,0,0,1,0,20,23,0.0,0.0,3,2,0,0,0,0,9,5,2,1,0,0,1,0,30,28
35,20140402,2014,4,2,1,WAS,NYN,NL,NL,NYC20,40.757134,-73.84584,13.0,1,0,2,0,31,17,0.058823529411764705,0.0,13,3,4,1,1,1,7,13,0,2,0,1,5,1,40,29
36,20140402,2014,4,2,1,CHN,PIT,NL,NL,PIT08,40.446835,-80.00568299999999,724.0,2,2,1,0,44,37,0.05405405405405406,0.045454545454545456,15,8,1,0,0,0,17,15,6,9,0,0,3,4,62,52
37,20140402,2014,4,2,1,LAN,SDN,NL,NL,SAN02,32.70753,-117.15705600000001,14.0,1,1,0,0,23,25,0.04,0.043478260869565216,9,6,3,2,0,0,11,8,4,0,0,0,5,1,34,33
