,date,year,month,day,daynight,visitor,home,visitor_league,home_league,park_id,lat,lon,altitude,visitor_errors,home_errors,visitor_hr,home_hr,visitor_bip,home_bip,visitor_ebip,home_ebip,visitor_hits,home_hits,visitor_2b,home_2b,visitor_3b,home_3b,visitor_ks,home_ks,visitor_walks,home_walks,visitor_wildp,home_wildp,visitor_score,home_score,visitor_ab,home_ab
0,19930405,1993,4,5,0,TEX,BAL,AL,AL,BAL12,39.283944,-76.621572,35.0,0,0,4,0,26,27,0.0,0.0,10,9,1,3,1,0,5,8,3,1,0,0,7,4,35,35
1,19930405,1993,4,5,0,NYA,CLE,AL,AL,CLE07,41.506091,-81.699404,593.0,0,0,3,0,34,26,0.0,0.0,16,3,3,2,0,0,5,3,2,0,0,0,9,1,42,28
2,19930405,1993,4,5,0,BOS,KCA,AL,AL,KAN06,39.051604,-94.480149,886.0,0,0,0,0,28,27,0.0,0.0,7,6,1,3,1,0,3,5,8,3,0,1,3,1,31,32
3,19930405,1993,4,5,1,DET,OAK,AL,AL,OAK01,37.751619,-122.200451,0.0,0,2,1,2,29,24,0.0,0.06896551724137931,9,10,1,4,0,0,4,7,2,6,0,1,4,9,32,32
4,19930405,1993,4,5,0,ATL,CHN,NL,NL,CHI11,41.948314,-87.655397,599.0,1,0,0,0,24,28,0.03571428571428571,0.0,5,5,0,2,0,0,7,4,5,3,0,1,1,0,31,32
5,19930405,1993,4,5,0,MON,CIN,NL,NL,CIN08,39.096548,-84.50975600000001,489.0,1,1,1,1,25,23,0.043478260869565216,0.04,6,8,0,1,1,0,6,5,0,4,1,0,1,2,32,29
6,19930405,1993,4,5,0,LAN,FLO,NL,NL,MIA01,25.957877,-80.238831,5.0,2,1,1,0,26,33,0.06060606060606061,0.038461538461538464,8,14,2,1,0,1,7,3,3,1,0,0,3,6,34,36
7,19930405,1993,4,5,1,PHI,HOU,NL,NL,HOU02,29.684812,-95.407775,52.0,2,1,0,0,25,29,0.06896551724137931,0.04,6,4,2,1,0,0,7,3,3,1,0,0,3,1,32,32
8,19930405,1993,4,5,0,COL,NYN,NL,NL,NYC17,40.755753000000006,-73.847814,13.0,0,0,0,1,26,26,0.0,0.0,4,8,0,0,0,0,4,5,1,8,0,0,0,3,30,32
9,19930406,1993,4,6,0,MIL,CAL,AL,AL,ANA01,33.800290000000004,-117.88268500000001,154.0,0,0,1,2,18,22,0.0,0.0,3,10,0,1,0,0,7,6,3,1,0,0,1,3,26,30
10,19930406,1993,4,6,1,CHA,MIN,AL,AL,MIN03,44.973926,-93.258287,854.0,0,2,1,2,31,29,0.0,0.06451612903225806,13,9,4,1,0,0,9,4,3,5,0,1,10,5,40,34
11,19930406,1993,4,6,1,TOR,SEA,AL,AL,SEA02,47.595133000000004,-122.331639,17.0,0,0,0,2,17,25,0.0,0.0,7,11,1,3,1,0,15,6,2,7,0,0,1,8,32,33
12,19930406,1993,4,6,0,ATL,CHN,NL,NL,CHI11,41.948314,-87.655397,599.0,0,0,0,0,20,21,0.0,0.0,1,6,0,2,0,0,7,7,2,2,0,0,0,1,27,28
13,19930406,1993,4,6,1,LAN,FLO,NL,NL,MIA01,25.957877,-80.238831,5.0,0,0,0,0,28,18,0.0,0.0,8,8,2,2,0,0,6,13,6,5,0,0,4,2,32,31
14,19930406,1993,4,6,1,PHI,HOU,NL,NL,HOU02,29.684812,-95.407775,52.0,0,0,1,0,28,26,0.0,0.0,9,7,4,3,1,0,5,5,2,2,0,0,5,3,34,29
15,19930406,1993,4,6,1,SDN,PIT,NL,NL,PIT07,40.446533,-80.012614,730.0,1,0,0,0,19,30,0.03333333333333333,0.0,4,15,0,4,0,1,12,8,9,4,0,1,4,9,31,38
16,19930406,1993,4,6,1,SFN,SLN,NL,NL,STL09,38.62393,-90.192326,460.0,1,1,0,0,27,27,0.037037037037037035,0.037037037037037035,8,7,2,1,0,1,4,4,1,2,0,1,2,1,30,31
17,19930407,1993,4,7,1,TEX,BAL,AL,AL,BAL12,39.283944,-76.621572,35.0,2,0,2,0,24,34,0.058823529411764705,0.0,6,9,1,1,0,0,10,6,1,3,1,0,3,1,36,40
18,19930407,1993,4,7,1,MIL,CAL,AL,AL,ANA01,33.800290000000004,-117.88268500000001,154.0,0,0,0,0,24,23,0.0,0.0,7,5,0,0,0,2,6,8,4,3,0,0,3,2,30,29
19,19930407,1993,4,7,1,NYA,CLE,AL,AL,CLE07,41.506091,-81.699404,593.0,0,1,1,2,25,27,0.0,0.04,6,12,2,3,0,0,7,4,4,3,0,0,2,4,33,33
20,19930407,1993,4,7,1,BOS,KCA,AL,AL,KAN06,39.051604,-94.480149,886.0,0,4,0,0,30,25,0.0,0.13333333333333333,10,5,4,2,1,0,5,5,2,1,1,1,3,2,35,29
21,19930407,1993,4,7,1,CHA,MIN,AL,AL,MIN03,44.973926,-93.258287,854.0,0,0,1,0,25,27,0.0,0.0,4,10,0,3,0,1,4,4,3,3,1,0,1,6,30,31
22,19930407,1993,4,7,1,DET,OAK,AL,AL,OAK01,37.751619,-122.200451,0.0,3,1,1,2,29,26,0.11538461538461539,0.034482758620689655,13,10,1,1,0,0,9,7,5,11,2,0,7,12,39,35
23,19930407,1993,4,7,0,TOR,SEA,AL,AL,SEA02,47.595133000000004,-122.331639,17.0,0,1,0,0,23,22,0.0,0.043478260869565216,5,3,1,0,0,0,8,8,3,2,0,0,2,0,31,30
24,19930407,1993,4,7,0,ATL,CHN,NL,NL,CHI11,41.948314,-87.655397,599.0,1,0,2,0,30,33,0.030303030303030304,0.0,12,13,1,3,0,0,7,7,2,0,0,1,5,4,38,40
25,19930407,1993,4,7,1,MON,CIN,NL,NL,CIN08,39.096548,-84.50975600000001,489.0,0,3,1,0,32,20,0.0,0.09375,7,3,2,0,0,0,3,9,3,4,0,0,5,1,35,29
26,19930407,1993,4,7,1,LAN,FLO,NL,NL,MIA01,25.957877,-80.238831,5.0,0,0,0,0,27,23,0.0,0.0,9,9,0,0,0,0,5,11,7,3,1,2,4,2,32,34
27,19930407,1993,4,7,1,PHI,HOU,NL,NL,HOU02,29.684812,-95.407775,52.0,0,0,2,2,25,24,0.0,0.0,10,9,2,2,0,0,10,11,8,3,1,0,6,3,37,37
28,19930407,1993,4,7,0,COL,NYN,NL,NL,NYC17,40.755753000000006,-73.847814,13.0,1,3,1,0,26,26,0.038461538461538464,0.11538461538461539,2,10,0,2,0,0,2,6,1,6,1,0,1,6,29,32
29,19930407,1993,4,7,1,SFN,SLN,NL,NL,STL09,38.62393,-90.192326,460.0,1,1,1,1,26,33,0.030303030303030304,0.038461538461538464,8,13,1,0,0,1,7,1,2,3,0,0,2,6,34,34
30,19930408,1993,4,8,1,NYA,CLE,AL,AL,CLE07,41.506091,-81.699404,593.0,1,1,1,3,31,33,0.030303030303030304,0.03225806451612903,12,17,3,3,0,1,7,2,1,3,0,0,5,15,39,38
31,19930408,1993,4,8,1,BOS,KCA,AL,AL,KAN06,39.051604,-94.480149,886.0,0,0,0,0,38,25,0.0,0.0,15,4,3,2,0,0,3,5,3,4,0,0,9,4,41,30
32,19930408,1993,4,8,0,CHA,MIN,AL,AL,MIN03,44.973926,-93.258287,854.0,0,0,2,1,25,28,0.0,0.0,8,8,0,2,1,0,5,3,7,4,0,2,9,4,32,32
33,19930408,1993,4,8,0,DET,OAK,AL,AL,OAK01,37.751619,-122.200451,0.0,1,0,0,1,26,30,0.03333333333333333,0.0,7,7,1,1,1,0,6,1,7,5,0,0,3,2,30,32
34,19930408,1993,4,8,1,LAN,ATL,NL,NL,ATL01,33.739457,-84.389486,979.0,2,0,0,0,28,30,0.06666666666666667,0.0,5,8,1,5,0,0,2,4,6,5,1,0,1,6,30,33
35,19930408,1993,4,8,0,MON,CIN,NL,NL,CIN08,39.096548,-84.50975600000001,489.0,2,2,1,2,39,34,0.058823529411764705,0.05128205128205128,16,14,3,0,2,0,3,4,4,9,0,2,14,11,43,39
36,19930408,1993,4,8,0,SDN,PIT,NL,NL,PIT07,40.446533,-80.012614,730.0,1,0,3,1,20,29,0.034482758620689655,0.0,5,9,1,4,0,0,8,1,0,4,0,0,4,5,31,31
37,19930408,1993,4,8,0,SFN,SLN,NL,NL,STL09,38.62393,-90.192326,460.0,1,0,0,2,29,19,0.05263157894736842,0.0,5,4,2,0,1,0,3,6,1,1,0,0,1,2,32,27
38,19930409,1993,4,9,1,DET,CAL,AL,AL,ANA01,33.800290000000004,-117.88268500000001,154.0,2,0,2,0,21,31,0.06451612903225806,0.0,4,12,1,1,0,0,7,2,4,2,0,0,5,7,30,32
39,19930409,1993,4,9,0,NYA,CHA,AL,AL,CHI12,41.829892,-87.633703,594.0,1,1,3,1,31,28,0.03571428571428571,0.03225806451612903,15,10,0,1,0,0,6,6,9,5,0,0,11,6,38,35
40,19930409,1993,4,9,1,MIN,KCA,AL,AL,KAN06,39.051604,-94.480149,886.0,1,1,2,0,27,35,0.02857142857142857,0.037037037037037035,9,14,3,3,0,1,8,2,3,4,0,1,8,7,37,35
41,19930409,1993,4,9,1,MIL,OAK,AL,AL,OAK01,37.751619,-122.200451,0.0,1,1,0,0,33,33,0.030303030303030304,0.030303030303030304,12,10,2,1,0,0,3,4,4,5,0,1,6,5,34,36
42,19930409,1993,4,9,1,BAL,SEA,AL,AL,SEA02,47.595133000000004,-122.331639,17.0,1,0,0,0,27,27,0.037037037037037035,0.0,9,6,5,1,0,0,10,3,5,7,1,4,0,6,37,28
43,19930409,1993,4,9,1,BOS,TEX,AL,AL,ARL01,32.755974,-97.084778,552.0,1,1,0,2,23,16,0.0625,0.043478260869565216,5,5,2,1,0,0,8,9,2,4,0,1,1,3,31,27
44,19930409,1993,4,9,0,CLE,TOR,AL,AL,TOR02,43.641256,-79.389054,268.0,2,1,2,1,32,31,0.06451612903225806,0.03125,16,14,0,4,0,2,9,5,3,6,0,1,10,13,41,36
