,date,year,month,day,daynight,visitor,home,visitor_league,home_league,park_id,lat,lon,altitude,visitor_errors,home_errors,visitor_hr,home_hr,visitor_bip,home_bip,visitor_ebip,home_ebip,visitor_hits,home_hits,visitor_2b,home_2b,visitor_3b,home_3b,visitor_ks,home_ks,visitor_walks,home_walks,visitor_wildp,home_wildp,visitor_score,home_score,visitor_ab,home_ab
0,19550411,1955,4,11,0,BAL,WS1,AL,AL,WAS09,38.917576000000004,-77.020191,100.0,1,2,0,0,29,31,0.03225806451612903,0.06896551724137931,6,10,2,4,1,0,3,4,1,5,2,0,5,12,32,33
1,19550411,1955,4,11,0,CHN,CIN,NL,NL,CIN07,39.116854,-84.535505,488.0,0,1,2,1,31,33,0.0,0.03225806451612903,11,12,5,4,0,0,3,5,2,4,0,0,7,5,36,39
2,19550412,1955,4,12,0,BOS,BAL,AL,AL,BAL11,39.330001,-76.601488,231.0,0,2,2,0,29,25,0.0,0.06896551724137931,13,5,3,2,0,0,6,5,3,6,0,0,7,1,37,29
3,19550412,1955,4,12,0,CHA,CLE,AL,AL,CLE07,41.506091,-81.699404,593.0,0,1,0,2,30,23,0.0,0.03333333333333333,5,8,1,0,0,0,3,6,3,3,2,0,1,5,33,31
4,19550412,1955,4,12,0,DET,KC1,AL,AL,KAN05,39.086109,-94.557535,916.0,1,0,1,1,26,27,0.037037037037037035,0.0,8,9,2,3,0,0,4,3,4,5,0,0,2,6,30,31
5,19550412,1955,4,12,0,SLN,CHN,NL,NL,CHI11,41.948314,-87.655397,599.0,0,1,1,1,30,32,0.0,0.03333333333333333,9,18,3,4,0,0,4,6,2,8,0,0,4,14,35,39
6,19550412,1955,4,12,0,CIN,MLN,NL,NL,MIL05,43.0299,-87.974365,606.0,1,0,1,1,23,27,0.037037037037037035,0.0,7,7,0,1,0,1,7,2,1,1,0,0,2,4,31,29
7,19550413,1955,4,13,0,DET,KC1,AL,AL,KAN05,39.086109,-94.557535,916.0,0,1,1,0,32,29,0.0,0.03125,10,8,4,2,0,0,2,4,8,0,0,0,10,2,35,33
8,19550413,1955,4,13,0,WS1,NYA,AL,AL,NYC16,40.826959,-73.927749,18.0,2,1,0,3,20,34,0.058823529411764705,0.05,2,16,0,0,0,2,8,3,5,8,1,0,1,19,28,40
9,19550413,1955,4,13,0,PIT,BRO,NL,NL,NYC15,40.664768,-73.95837399999999,84.0,0,0,0,2,25,26,0.0,0.0,7,11,1,3,0,0,4,6,5,4,0,0,1,6,29,34
10,19550413,1955,4,13,0,NY1,PHI,NL,NL,PHI11,39.996127,-75.164751,116.0,1,1,0,0,27,25,0.04,0.037037037037037035,3,7,1,0,0,1,4,6,2,4,0,0,2,4,31,31
11,19550414,1955,4,14,0,NYA,BOS,AL,AL,BOS07,42.346561,-71.097337,16.0,0,0,0,2,27,24,0.0,0.0,9,10,1,3,0,1,5,7,5,3,0,0,4,8,32,32
12,19550414,1955,4,14,0,KC1,CHA,AL,AL,CHI10,41.83201,-87.634025,594.0,1,0,0,1,27,28,0.03571428571428571,0.0,3,10,1,1,1,3,1,3,1,6,0,0,1,7,28,32
13,19550414,1955,4,14,0,CLE,DET,AL,AL,DET04,42.332541,-83.068732,601.0,0,1,2,0,27,27,0.0,0.037037037037037035,11,6,0,0,0,2,6,6,5,2,0,0,5,3,35,33
14,19550414,1955,4,14,0,CHN,CIN,NL,NL,CIN07,39.116854,-84.535505,488.0,1,0,3,1,30,27,0.037037037037037035,0.0,13,8,3,1,0,0,5,10,3,8,0,0,6,4,37,38
15,19550414,1955,4,14,0,BRO,NY1,NL,NL,NYC14,40.8316,-73.93689599999999,13.0,1,2,4,2,29,35,0.02857142857142857,0.06896551724137931,10,13,0,2,0,0,5,3,7,3,1,0,10,8,38,40
16,19550414,1955,4,14,0,PHI,PIT,NL,NL,PIT06,40.441302,-79.95344899999999,893.0,0,3,1,2,30,24,0.0,0.1,8,6,2,1,0,0,3,5,4,3,0,0,4,3,33,31
17,19550414,1955,4,14,0,MLN,SLN,NL,NL,STL07,38.657718,-90.220344,492.0,2,2,2,5,34,32,0.0625,0.058823529411764705,10,13,1,1,0,1,7,6,5,4,1,1,7,8,42,42
18,19550415,1955,4,15,0,NYA,BOS,AL,AL,BOS07,42.346561,-71.097337,16.0,0,0,3,3,23,19,0.0,0.0,9,5,1,0,0,0,7,10,4,2,0,1,6,4,33,32
19,19550415,1955,4,15,0,CLE,DET,AL,AL,DET04,42.332541,-83.068732,601.0,1,1,0,0,32,22,0.045454545454545456,0.03125,11,7,4,1,1,0,6,9,5,9,0,2,7,3,36,29
20,19550415,1955,4,15,0,BRO,NY1,NL,NL,NYC14,40.8316,-73.93689599999999,13.0,0,1,3,0,29,29,0.0,0.034482758620689655,11,6,0,1,0,0,5,2,4,4,0,0,6,3,36,31
21,19550416,1955,4,16,0,BAL,BOS,AL,AL,BOS07,42.346561,-71.097337,16.0,1,4,1,0,33,29,0.034482758620689655,0.12121212121212122,9,10,2,3,0,1,5,3,0,5,0,0,5,6,39,32
22,19550416,1955,4,16,0,CLE,CHA,AL,AL,CHI10,41.83201,-87.634025,594.0,2,1,2,2,27,33,0.06060606060606061,0.037037037037037035,10,12,0,1,1,1,7,1,5,3,0,0,4,9,36,36
23,19550416,1955,4,16,0,KC1,DET,AL,AL,DET04,42.332541,-83.068732,601.0,1,0,1,2,28,27,0.037037037037037035,0.0,10,8,0,0,0,0,4,2,1,6,1,0,3,8,33,30
24,19550416,1955,4,16,1,NYA,WS1,AL,AL,WAS09,38.917576000000004,-77.020191,100.0,0,3,0,0,36,34,0.0,0.08333333333333333,10,9,2,1,0,0,1,0,6,7,0,1,5,2,37,34
25,19550416,1955,4,16,0,MLN,CIN,NL,NL,CIN07,39.116854,-84.535505,488.0,0,1,3,5,37,27,0.0,0.02702702702702703,18,9,1,3,1,0,4,4,3,0,0,0,9,5,44,36
26,19550416,1955,4,16,0,PHI,NY1,NL,NL,NYC14,40.8316,-73.93689599999999,13.0,3,0,0,5,32,23,0.13043478260869565,0.0,10,10,0,2,0,0,1,6,5,3,0,0,3,8,33,34
27,19550416,1955,4,16,0,BRO,PIT,NL,NL,PIT06,40.441302,-79.95344899999999,893.0,0,0,0,0,28,25,0.0,0.0,7,2,1,0,0,0,3,3,2,2,0,0,6,0,31,28
28,19550416,1955,4,16,0,CHN,SLN,NL,NL,STL07,38.657718,-90.220344,492.0,0,0,6,1,40,44,0.0,0.0,16,17,1,4,1,0,10,10,4,9,1,0,11,12,56,55
29,19550417,1955,4,17,0,KC1,DET,AL,AL,DET04,42.332541,-83.068732,601.0,1,0,0,4,27,31,0.03225806451612903,0.0,7,15,1,3,0,0,5,5,1,9,0,0,0,16,32,39
30,19550417,1955,4,17,0,NYA,WS1,AL,AL,WAS09,38.917576000000004,-77.020191,100.0,3,2,0,2,30,28,0.10714285714285714,0.06666666666666667,8,9,1,0,0,1,2,2,5,3,0,0,3,7,32,31
