,date,year,month,day,daynight,visitor,home,visitor_league,home_league,park_id,lat,lon,altitude,visitor_errors,home_errors,visitor_hr,home_hr,visitor_bip,home_bip,visitor_ebip,home_ebip,visitor_hits,home_hits,visitor_2b,home_2b,visitor_3b,home_3b,visitor_ks,home_ks,visitor_walks,home_walks,visitor_wildp,home_wildp,visitor_score,home_score,visitor_ab,home_ab
0,19780405,1978,4,5,1,MIN,SEA,AL,AL,SEA02,47.595133000000004,-122.331639,17.0,2,0,0,1,30,25,0.08,0.0,7,9,4,1,0,0,2,6,2,2,1,0,2,3,32,32
1,19780406,1978,4,6,1,MIN,SEA,AL,AL,SEA02,47.595133000000004,-122.331639,17.0,0,0,1,1,30,28,0.0,0.0,13,10,2,1,0,0,4,6,2,1,3,1,5,4,35,35
2,19780406,1978,4,6,0,HOU,CIN,NL,NL,CIN08,39.096548,-84.50975600000001,489.0,2,0,3,1,28,25,0.08,0.0,12,16,2,5,0,0,7,11,2,7,1,0,9,11,38,37
3,19780407,1978,4,7,1,OAK,CAL,AL,AL,ANA01,33.800290000000004,-117.88268500000001,154.0,0,0,0,0,25,25,0.0,0.0,6,4,2,0,0,1,8,1,1,2,0,0,0,1,33,26
4,19780407,1978,4,7,0,BOS,CHA,AL,AL,CHI10,41.83201,-87.634025,594.0,1,3,0,1,31,36,0.027777777777777776,0.0967741935483871,10,15,1,6,2,0,4,2,0,4,0,0,5,6,34,38
5,19780407,1978,4,7,0,TOR,DET,AL,AL,DET04,42.332541,-83.068732,601.0,0,1,0,3,27,22,0.0,0.037037037037037035,5,10,0,1,0,0,5,7,2,5,0,0,2,6,32,32
6,19780407,1978,4,7,0,BAL,MIL,AL,AL,MIL05,43.0299,-87.974365,606.0,2,0,1,2,30,22,0.09090909090909091,0.0,9,9,0,2,0,0,2,9,3,5,1,0,3,11,32,33
7,19780407,1978,4,7,1,MIN,SEA,AL,AL,SEA02,47.595133000000004,-122.331639,17.0,0,0,0,3,27,18,0.0,0.0,4,6,1,0,0,0,2,5,6,5,0,0,3,6,28,26
8,19780407,1978,4,7,1,LAN,ATL,NL,NL,ATL01,33.739457,-84.389486,979.0,0,2,2,3,31,27,0.0,0.06451612903225806,14,9,2,0,0,0,5,3,5,3,0,0,13,4,38,33
9,19780407,1978,4,7,1,HOU,CIN,NL,NL,CIN08,39.096548,-84.50975600000001,489.0,0,0,1,2,31,23,0.0,0.0,10,8,2,0,0,0,5,4,2,8,0,0,4,5,37,29
10,19780407,1978,4,7,0,MON,NYN,NL,NL,NYC17,40.755753000000006,-73.847814,13.0,1,0,1,0,26,26,0.038461538461538464,0.0,8,7,1,3,0,0,7,3,0,4,1,0,1,3,34,29
11,19780407,1978,4,7,1,SLN,PHI,NL,NL,PHI12,39.906537,-75.171495,18.0,0,1,1,0,32,26,0.0,0.03125,13,7,2,2,0,0,6,4,1,4,0,1,5,1,39,30
12,19780407,1978,4,7,0,CHN,PIT,NL,NL,PIT07,40.446533,-80.012614,730.0,0,1,0,0,27,23,0.0,0.037037037037037035,7,3,3,1,0,0,4,3,1,3,1,0,0,1,31,26
13,19780407,1978,4,7,0,SDN,SFN,NL,NL,SFO02,37.713297,-122.38627,135.0,0,0,1,0,29,22,0.0,0.0,10,5,2,2,0,0,5,10,5,0,0,0,3,2,34,32
14,19780408,1978,4,8,1,OAK,CAL,AL,AL,ANA01,33.800290000000004,-117.88268500000001,154.0,0,1,1,0,18,27,0.0,0.05555555555555555,7,7,0,0,0,0,14,6,5,4,0,0,4,2,33,33
15,19780408,1978,4,8,0,BOS,CHA,AL,AL,CHI10,41.83201,-87.634025,594.0,1,0,1,0,29,31,0.03225806451612903,0.0,9,10,1,2,0,0,4,3,5,1,0,0,5,6,34,34
16,19780408,1978,4,8,0,KCA,CLE,AL,AL,CLE07,41.506091,-81.699404,593.0,2,1,2,3,28,29,0.06896551724137931,0.03571428571428571,7,11,2,2,0,1,3,4,3,1,0,1,5,8,33,36
17,19780408,1978,4,8,0,TOR,DET,AL,AL,DET04,42.332541,-83.068732,601.0,0,4,2,1,25,30,0.0,0.16,7,11,1,2,0,1,6,6,4,3,0,0,5,2,33,37
18,19780408,1978,4,8,0,BAL,MIL,AL,AL,MIL05,43.0299,-87.974365,606.0,4,1,0,3,27,34,0.11764705882352941,0.037037037037037035,8,15,2,1,0,0,7,4,1,9,2,0,3,16,34,41
19,19780408,1978,4,8,1,MIN,SEA,AL,AL,SEA02,47.595133000000004,-122.331639,17.0,1,1,0,0,33,24,0.041666666666666664,0.030303030303030304,10,3,3,0,1,0,2,4,8,2,0,0,8,2,34,28
20,19780408,1978,4,8,0,NYA,TEX,AL,AL,ARL01,32.755974,-97.084778,552.0,1,0,0,1,24,23,0.043478260869565216,0.0,8,8,0,0,1,0,6,3,2,2,0,0,1,2,30,27
21,19780408,1978,4,8,0,LAN,ATL,NL,NL,ATL01,33.739457,-84.389486,979.0,1,1,1,1,34,26,0.038461538461538464,0.029411764705882353,15,7,2,0,0,0,4,5,4,2,0,3,6,2,39,32
22,19780408,1978,4,8,0,HOU,CIN,NL,NL,CIN08,39.096548,-84.50975600000001,489.0,1,1,0,1,23,24,0.041666666666666664,0.043478260869565216,4,6,0,0,0,1,8,2,3,4,0,0,1,2,30,27
23,19780408,1978,4,8,0,MON,NYN,NL,NL,NYC17,40.755753000000006,-73.847814,13.0,3,3,0,3,32,25,0.12,0.09375,13,7,0,1,1,0,6,6,5,4,0,0,5,6,38,34
24,19780408,1978,4,8,1,SLN,PHI,NL,NL,PHI12,39.906537,-75.171495,18.0,3,0,0,2,29,29,0.10344827586206896,0.0,8,11,0,3,1,0,4,4,1,4,1,1,0,7,33,35
25,19780408,1978,4,8,0,CHN,PIT,NL,NL,PIT07,40.446533,-80.012614,730.0,1,1,0,1,32,26,0.038461538461538464,0.03125,8,4,0,1,0,0,7,5,2,10,0,0,3,4,39,32
26,19780408,1978,4,8,0,SDN,SFN,NL,NL,SFO02,37.713297,-122.38627,135.0,0,1,0,0,31,26,0.0,0.03225806451612903,7,9,1,3,0,1,1,6,0,7,0,0,0,6,32,31
27,19780409,1978,4,9,0,OAK,CAL,AL,AL,ANA01,33.800290000000004,-117.88268500000001,154.0,1,2,0,1,27,24,0.041666666666666664,0.07407407407407407,8,6,3,3,0,0,8,4,5,7,0,0,2,3,34,28
28,19780409,1978,4,9,0,BOS,CHA,AL,AL,CHI10,41.83201,-87.634025,594.0,0,2,1,0,29,28,0.0,0.06896551724137931,7,7,0,2,0,0,3,5,5,1,0,1,5,0,33,33
29,19780409,1978,4,9,0,KCA,CLE,AL,AL,CLE07,41.506091,-81.699404,593.0,4,1,0,0,29,32,0.125,0.034482758620689655,8,7,3,2,1,0,3,3,3,7,0,0,5,4,29,35
30,19780409,1978,4,9,0,TOR,DET,AL,AL,DET04,42.332541,-83.068732,601.0,1,0,0,0,32,33,0.030303030303030304,0.0,8,11,2,1,0,0,1,2,3,8,0,2,4,8,33,35
31,19780409,1978,4,9,0,BAL,MIL,AL,AL,MIL05,43.0299,-87.974365,606.0,0,2,0,1,35,32,0.0,0.05714285714285714,10,14,1,3,0,0,2,3,5,8,4,1,5,13,37,36
32,19780409,1978,4,9,0,MIN,SEA,AL,AL,SEA02,47.595133000000004,-122.331639,17.0,1,2,1,2,37,31,0.03225806451612903,0.05405405405405406,15,9,1,0,0,0,2,1,4,5,0,0,8,6,38,34
33,19780409,1978,4,9,0,NYA,TEX,AL,AL,ARL01,32.755974,-97.084778,552.0,0,1,0,0,39,27,0.0,0.02564102564102564,15,3,3,0,0,0,1,2,6,0,0,0,7,1,40,29
34,19780409,1978,4,9,0,LAN,ATL,NL,NL,ATL01,33.739457,-84.389486,979.0,1,3,1,0,37,30,0.03333333333333333,0.08108108108108109,13,7,1,1,0,0,1,5,1,3,0,0,7,4,39,34
35,19780409,1978,4,9,0,HOU,CIN,NL,NL,CIN08,39.096548,-84.50975600000001,489.0,0,0,0,3,29,24,0.0,0.0,11,10,2,2,0,0,6,5,3,2,1,0,3,9,34,32
36,19780409,1978,4,9,1,SLN,PHI,NL,NL,PHI12,39.906537,-75.171495,18.0,2,0,1,2,25,26,0.07692307692307693,0.0,4,11,1,3,0,0,3,8,4,6,1,0,3,12,29,35
37,19780409,1978,4,9,0,CHN,PIT,NL,NL,PIT07,40.446533,-80.012614,730.0,0,0,2,0,32,27,0.0,0.0,13,7,0,2,0,0,5,4,5,4,3,0,4,3,39,30
38,19780409,1978,4,9,0,SDN,SFN,NL,NL,SFO02,37.713297,-122.38627,135.0,1,1,0,1,28,30,0.03333333333333333,0.03571428571428571,11,9,2,1,1,0,5,1,4,7,0,1,5,7,33,31
39,19780410,1978,4,10,1,MIN,CAL,AL,AL,ANA01,33.800290000000004,-117.88268500000001,154.0,0,0,0,1,29,26,0.0,0.0,5,8,1,2,1,0,2,4,2,2,0,0,0,3,31,31
40,19780410,1978,4,10,0,BOS,CLE,AL,AL,CLE07,41.506091,-81.699404,593.0,2,0,1,1,26,31,0.06451612903225806,0.0,7,8,1,3,0,0,5,2,5,1,1,1,4,5,32,34
41,19780410,1978,4,10,1,BAL,KCA,AL,AL,KAN06,39.051604,-94.480149,886.0,1,0,0,0,30,27,0.037037037037037035,0.0,7,9,2,1,0,4,2,3,3,3,0,0,2,4,32,30
42,19780410,1978,4,10,1,SEA,OAK,AL,AL,OAK01,37.751619,-122.200451,0.0,1,1,0,0,23,25,0.04,0.043478260869565216,3,6,0,1,0,0,3,4,5,6,0,0,0,1,26,29
43,19780410,1978,4,10,1,NYA,TEX,AL,AL,ARL01,32.755974,-97.084778,552.0,1,1,0,1,28,27,0.037037037037037035,0.03571428571428571,5,8,1,2,0,0,3,1,3,2,0,0,2,5,29,29
44,19780410,1978,4,10,1,SDN,ATL,NL,NL,ATL01,33.739457,-84.389486,979.0,1,2,1,3,27,31,0.03225806451612903,0.07407407407407407,6,13,1,0,0,0,5,4,6,6,1,1,7,8,33,38
45,19780410,1978,4,10,1,LAN,HOU,NL,NL,HOU02,29.684812,-95.407775,52.0,0,2,1,1,30,24,0.0,0.06666666666666667,8,7,1,0,1,0,3,8,8,0,1,1,5,2,34,33
46,19780410,1978,4,10,0,CHN,NYN,NL,NL,NYC17,40.755753000000006,-73.847814,13.0,1,0,0,2,27,27,0.037037037037037035,0.0,5,9,1,3,0,0,3,4,2,1,0,0,0,6,30,33
47,19780410,1978,4,10,1,PIT,SLN,NL,NL,STL09,38.62393,-90.192326,460.0,2,0,0,1,30,29,0.06896551724137931,0.0,7,14,2,2,0,0,4,8,2,3,0,0,2,11,34,36
48,19780411,1978,4,11,1,MIN,CAL,AL,AL,ANA01,33.800290000000004,-117.88268500000001,154.0,0,0,2,1,29,27,0.0,0.0,13,7,1,1,1,0,6,4,3,1,0,1,8,1,37,32
49,19780411,1978,4,11,0,TOR,CHA,AL,AL,CHI10,41.83201,-87.634025,594.0,0,0,2,4,28,25,0.0,0.0,9,10,1,1,1,1,6,3,5,5,1,0,5,9,36,32
50,19780411,1978,4,11,1,NYA,MIL,AL,AL,MIL05,43.0299,-87.974365,606.0,1,2,1,3,38,31,0.03225806451612903,0.05263157894736842,15,11,2,3,0,0,3,0,2,0,0,0,6,9,42,34
51,19780411,1978,4,11,1,SEA,OAK,AL,AL,OAK01,37.751619,-122.200451,0.0,0,1,0,1,22,24,0.0,0.045454545454545456,5,4,0,1,0,0,11,2,2,2,0,0,0,2,33,27
52,19780411,1978,4,11,1,DET,TEX,AL,AL,ARL01,32.755974,-97.084778,552.0,1,1,1,1,27,28,0.03571428571428571,0.037037037037037035,9,6,1,1,0,0,8,3,5,1,0,0,6,2,36,31
53,19780411,1978,4,11,1,SDN,ATL,NL,NL,ATL01,33.739457,-84.389486,979.0,2,1,0,0,21,24,0.08333333333333333,0.047619047619047616,6,6,2,0,0,0,9,6,4,6,0,1,3,2,30,30
54,19780411,1978,4,11,1,SFN,CIN,NL,NL,CIN08,39.096548,-84.50975600000001,489.0,1,1,3,0,24,26,0.038461538461538464,0.041666666666666664,7,8,1,2,0,0,8,8,1,2,0,0,3,2,35,33
55,19780411,1978,4,11,1,LAN,HOU,NL,NL,HOU02,29.684812,-95.407775,52.0,1,0,0,0,20,25,0.04,0.0,2,5,1,1,0,0,8,3,4,0,0,0,0,1,28,28
56,19780411,1978,4,11,0,CHN,NYN,NL,NL,NYC17,40.755753000000006,-73.847814,13.0,0,0,0,1,30,25,0.0,0.0,12,7,3,1,0,0,6,8,3,3,1,1,4,2,36,34
57,19780412,1978,4,12,1,MIN,CAL,AL,AL,ANA01,33.800290000000004,-117.88268500000001,154.0,1,0,2,1,35,28,0.03571428571428571,0.0,14,8,3,2,1,0,2,4,4,5,0,0,5,9,39,31
58,19780412,1978,4,12,0,TOR,CHA,AL,AL,CHI10,41.83201,-87.634025,594.0,1,0,0,4,29,23,0.043478260869565216,0.0,9,7,2,1,0,0,5,2,2,1,0,0,4,5,34,29
59,19780412,1978,4,12,0,BOS,CLE,AL,AL,CLE07,41.506091,-81.699404,593.0,1,1,2,1,26,30,0.03333333333333333,0.038461538461538464,11,13,0,4,0,0,8,7,4,2,1,0,6,3,36,38
60,19780412,1978,4,12,0,BAL,KCA,AL,AL,KAN06,39.051604,-94.480149,886.0,1,2,1,2,27,23,0.043478260869565216,0.07407407407407407,7,7,2,0,0,1,5,4,4,3,1,0,2,5,33,29
61,19780412,1978,4,12,0,NYA,MIL,AL,AL,MIL05,43.0299,-87.974365,606.0,2,0,2,2,15,23,0.08695652173913043,0.0,5,7,0,2,0,0,14,5,3,4,0,0,3,5,30,30
62,19780412,1978,4,12,1,SEA,OAK,AL,AL,OAK01,37.751619,-122.200451,0.0,3,0,0,1,29,25,0.12,0.0,8,9,3,0,1,0,4,6,3,1,1,0,3,4,32,32
63,19780412,1978,4,12,1,DET,TEX,AL,AL,ARL01,32.755974,-97.084778,552.0,0,0,1,1,28,25,0.0,0.0,11,6,1,0,0,0,7,5,1,3,0,0,3,2,36,31
64,19780412,1978,4,12,1,SFN,CIN,NL,NL,CIN08,39.096548,-84.50975600000001,489.0,2,0,1,0,24,39,0.05128205128205128,0.0,5,20,2,8,1,1,7,2,1,3,2,0,3,12,32,40
65,19780412,1978,4,12,1,LAN,HOU,NL,NL,HOU02,29.684812,-95.407775,52.0,0,0,1,2,38,31,0.0,0.0,14,15,4,5,0,0,2,6,6,5,0,0,10,11,40,39
66,19780412,1978,4,12,0,CHN,NYN,NL,NL,NYC17,40.755753000000006,-73.847814,13.0,0,2,0,0,32,29,0.0,0.0625,9,5,2,0,0,1,2,1,2,2,1,0,4,2,34,29
67,19780412,1978,4,12,1,MON,PHI,NL,NL,PHI12,39.906537,-75.171495,18.0,2,0,2,0,26,39,0.05128205128205128,0.0,11,13,5,2,0,0,7,1,3,4,0,0,8,7,35,38
68,19780412,1978,4,12,1,PIT,SLN,NL,NL,STL09,38.62393,-90.192326,460.0,2,2,0,0,22,29,0.06896551724137931,0.09090909090909091,4,10,0,4,0,0,9,5,3,2,1,0,1,5,31,34
69,19780413,1978,4,13,0,MIN,CAL,AL,AL,ANA01,33.800290000000004,-117.88268500000001,154.0,0,1,0,1,24,29,0.0,0.041666666666666664,5,8,1,1,0,0,12,6,4,4,0,0,0,1,36,36
70,19780413,1978,4,13,0,CHA,NYA,AL,AL,NYC16,40.826959,-73.927749,18.0,0,0,0,1,32,29,0.0,0.0,10,10,2,1,0,0,4,4,2,5,1,0,2,4,36,33
71,19780413,1978,4,13,0,SEA,OAK,AL,AL,OAK01,37.751619,-122.200451,0.0,0,1,0,1,24,22,0.0,0.041666666666666664,5,7,0,1,0,0,6,4,3,3,0,0,1,3,29,27
72,19780413,1978,4,13,0,SFN,CIN,NL,NL,CIN08,39.096548,-84.50975600000001,489.0,1,0,2,1,44,39,0.02564102564102564,0.0,13,12,1,2,0,1,3,7,2,7,0,0,6,7,49,46
73,19780413,1978,4,13,0,PIT,SLN,NL,NL,STL09,38.62393,-90.192326,460.0,1,1,1,0,27,26,0.038461538461538464,0.037037037037037035,7,11,0,3,1,1,4,8,2,3,0,0,5,6,32,34
74,19780414,1978,4,14,0,MIL,BAL,AL,AL,BAL11,39.330001,-76.601488,231.0,2,0,2,0,22,24,0.08333333333333333,0.0,7,9,2,1,0,0,8,8,4,3,0,0,5,6,32,32
75,19780414,1978,4,14,0,TEX,BOS,AL,AL,BOS07,42.346561,-71.097337,16.0,1,0,2,2,34,36,0.027777777777777776,0.0,10,15,2,3,0,1,4,4,1,5,0,1,4,5,39,42
76,19780414,1978,4,14,1,CLE,KCA,AL,AL,KAN06,39.051604,-94.480149,886.0,2,1,0,1,29,29,0.06896551724137931,0.034482758620689655,7,8,3,1,0,1,4,3,3,1,0,0,1,3,33,33
77,19780414,1978,4,14,0,SEA,MIN,AL,AL,MIN02,44.854783000000005,-93.242921,821.0,1,2,1,0,32,35,0.02857142857142857,0.0625,10,15,1,4,0,1,3,4,2,8,1,0,5,14,36,38
78,19780414,1978,4,14,1,CAL,OAK,AL,AL,OAK01,37.751619,-122.200451,0.0,0,0,0,1,24,25,0.0,0.0,3,9,0,2,0,2,2,6,5,1,0,0,1,2,26,32
79,19780414,1978,4,14,0,DET,TOR,AL,AL,TOR01,43.632568,-79.417679,273.0,3,0,2,0,33,31,0.0967741935483871,0.0,13,12,1,2,0,0,2,5,5,6,3,1,8,10,37,35
80,19780414,1978,4,14,0,PIT,CHN,NL,NL,CHI11,41.948314,-87.655397,599.0,3,0,1,1,26,27,0.1111111111111111,0.0,6,10,1,2,1,1,4,5,7,4,1,0,4,5,31,33
81,19780414,1978,4,14,1,CIN,HOU,NL,NL,HOU02,29.684812,-95.407775,52.0,0,1,1,0,26,29,0.0,0.038461538461538464,10,9,4,2,0,0,5,5,8,3,1,3,8,4,32,33
82,19780414,1978,4,14,0,ATL,LAN,NL,NL,LOS03,34.073878,-118.239951,501.0,2,0,1,1,31,30,0.06666666666666667,0.0,6,9,0,2,0,0,0,0,0,2,0,0,1,5,32,31
83,19780414,1978,4,14,0,NYN,MON,NL,NL,MON02,45.557969,-73.551925,89.0,0,3,1,0,30,27,0.0,0.1,9,9,2,2,0,0,8,8,0,5,0,0,3,2,38,34
84,19780414,1978,4,14,1,SFN,SDN,NL,NL,SAN01,32.783073,-117.11964499999999,83.0,0,2,0,1,30,32,0.0,0.06666666666666667,9,9,2,0,1,0,5,0,1,2,0,0,3,2,34,33
85,19780414,1978,4,14,1,PHI,SLN,NL,NL,STL09,38.62393,-90.192326,460.0,1,2,0,0,29,33,0.030303030303030304,0.06896551724137931,8,11,4,1,0,1,5,2,11,2,0,1,4,3,33,34
86,19780415,1978,4,15,0,MIL,BAL,AL,AL,BAL11,39.330001,-76.601488,231.0,1,0,0,0,21,25,0.04,0.0,2,11,0,2,0,0,7,9,1,4,0,0,0,7,28,33
