,date,year,month,day,daynight,visitor,home,visitor_league,home_league,park_id,lat,lon,altitude,visitor_errors,home_errors,visitor_hr,home_hr,visitor_bip,home_bip,visitor_ebip,home_ebip,visitor_hits,home_hits,visitor_2b,home_2b,visitor_3b,home_3b,visitor_ks,home_ks,visitor_walks,home_walks,visitor_wildp,home_wildp,visitor_score,home_score,visitor_ab,home_ab
0,19600412,1960,4,12,0,PHI,CIN,NL,NL,CIN07,39.116854,-84.535505,488.0,3,0,0,2,26,30,0.1,0.0,6,9,0,2,1,0,7,1,5,2,0,1,4,9,33,32
1,19600412,1960,4,12,1,CHN,LAN,NL,NL,LOS01,34.014019,-118.288009,139.0,0,2,1,1,26,25,0.0,0.07692307692307693,7,7,1,3,0,1,14,12,4,6,0,1,2,3,41,38
2,19600412,1960,4,12,0,PIT,MLN,NL,NL,MIL05,43.0299,-87.974365,606.0,2,1,0,2,30,24,0.08333333333333333,0.03333333333333333,11,9,4,0,0,0,3,7,3,2,0,0,3,4,33,33
3,19600412,1960,4,12,0,SLN,SFN,NL,NL,SFO02,37.713297,-122.38627,135.0,2,0,1,0,26,27,0.07407407407407407,0.0,3,8,0,2,0,1,3,3,1,4,0,0,1,3,30,30
4,19600413,1960,4,13,1,CHN,LAN,NL,NL,LOS01,34.014019,-118.288009,139.0,1,1,2,0,27,27,0.037037037037037035,0.037037037037037035,9,5,0,0,0,0,6,3,1,6,0,2,4,0,35,30
5,19600413,1960,4,13,0,SLN,SFN,NL,NL,SFO02,37.713297,-122.38627,135.0,1,1,1,1,25,29,0.034482758620689655,0.04,3,13,0,5,0,0,4,5,0,4,0,1,1,6,30,35
6,19600414,1960,4,14,1,SLN,LAN,NL,NL,LOS01,34.014019,-118.288009,139.0,1,0,1,1,26,24,0.041666666666666664,0.0,9,6,1,0,0,1,5,3,4,6,1,0,2,3,32,28
7,19600414,1960,4,14,1,MLN,PHI,NL,NL,PHI11,39.996127,-75.164751,116.0,2,1,2,2,28,24,0.08333333333333333,0.03571428571428571,10,9,1,1,1,0,10,11,1,7,0,0,4,5,40,37
8,19600414,1960,4,14,0,CIN,PIT,NL,NL,PIT06,40.441302,-79.95344899999999,893.0,0,0,0,1,29,29,0.0,0.0,7,11,2,6,0,0,2,4,0,5,0,0,0,13,31,33
9,19600414,1960,4,14,1,CHN,SFN,NL,NL,SFO02,37.713297,-122.38627,135.0,0,1,1,3,27,26,0.0,0.037037037037037035,11,9,2,1,1,0,8,5,6,3,0,2,6,5,36,34
10,19600416,1960,4,16,1,SLN,LAN,NL,NL,LOS01,34.014019,-118.288009,139.0,1,1,1,0,25,29,0.034482758620689655,0.04,4,8,1,1,0,0,4,3,5,3,0,0,2,3,30,31
11,19600416,1960,4,16,0,MLN,PHI,NL,NL,PHI11,39.996127,-75.164751,116.0,0,2,1,1,39,30,0.0,0.05128205128205128,18,7,5,2,1,0,4,2,5,2,0,0,13,3,43,33
12,19600416,1960,4,16,0,CIN,PIT,NL,NL,PIT06,40.441302,-79.95344899999999,893.0,0,2,1,0,36,31,0.0,0.05555555555555555,14,7,2,0,1,2,3,1,6,0,0,2,11,3,38,32
13,19600416,1960,4,16,0,CHN,SFN,NL,NL,SFO02,37.713297,-122.38627,135.0,1,0,1,0,24,24,0.041666666666666664,0.0,1,7,0,1,0,0,3,5,3,5,0,1,1,6,28,29
