,date,year,month,day,daynight,visitor,home,visitor_league,home_league,park_id,lat,lon,altitude,visitor_errors,home_errors,visitor_hr,home_hr,visitor_bip,home_bip,visitor_ebip,home_ebip,visitor_hits,home_hits,visitor_2b,home_2b,visitor_3b,home_3b,visitor_ks,home_ks,visitor_walks,home_walks,visitor_wildp,home_wildp,visitor_score,home_score,visitor_ab,home_ab
0,19570415,1957,4,15,0,BAL,WS1,AL,AL,WAS09,38.917576000000004,-77.020191,100.0,3,2,1,0,35,35,0.08571428571428572,0.05714285714285714,15,11,4,2,1,1,10,8,4,3,1,2,7,6,45,42
1,19570416,1957,4,16,0,BOS,BAL,AL,AL,BAL11,39.330001,-76.601488,231.0,0,1,0,0,34,28,0.0,0.029411764705882353,9,9,0,1,0,0,2,4,3,4,0,0,4,2,35,31
2,19570416,1957,4,16,0,CHA,CLE,AL,AL,CLE07,41.506091,-81.699404,593.0,3,3,0,0,28,30,0.1,0.10714285714285714,7,8,3,2,0,0,10,9,11,3,0,1,3,2,38,39
3,19570416,1957,4,16,0,DET,KC1,AL,AL,KAN05,39.086109,-94.557535,916.0,0,0,0,1,27,24,0.0,0.0,4,7,1,0,1,0,3,4,4,1,0,0,1,2,30,29
4,19570416,1957,4,16,0,WS1,NYA,AL,AL,NYC16,40.826959,-73.927749,18.0,1,1,1,1,25,24,0.041666666666666664,0.04,6,7,0,3,0,0,7,7,1,3,1,0,1,2,33,32
5,19570416,1957,4,16,0,MLN,CHN,NL,NL,CHI11,41.948314,-87.655397,599.0,0,1,1,0,27,26,0.0,0.037037037037037035,8,4,0,1,1,0,6,5,3,1,0,0,4,1,34,31
6,19570416,1957,4,16,0,SLN,CIN,NL,NL,CIN07,39.116854,-84.535505,488.0,0,1,2,0,36,30,0.0,0.027777777777777776,17,8,5,4,0,0,6,4,3,2,1,0,13,4,42,33
7,19570416,1957,4,16,1,BRO,PHI,NL,NL,PHI11,39.996127,-75.164751,116.0,1,1,3,0,36,41,0.024390243902439025,0.027777777777777776,12,11,2,2,0,1,8,6,4,3,0,0,7,6,46,47
8,19570416,1957,4,16,0,NY1,PIT,NL,NL,PIT06,40.441302,-79.95344899999999,893.0,3,1,0,1,32,30,0.1,0.03125,10,8,2,1,0,1,5,2,3,6,0,0,2,9,37,32
9,19570417,1957,4,17,0,DET,KC1,AL,AL,KAN05,39.086109,-94.557535,916.0,0,0,0,2,27,28,0.0,0.0,6,10,2,0,0,1,4,2,6,0,0,0,4,5,31,32
10,19570418,1957,4,18,0,NYA,BOS,AL,AL,BOS07,42.346561,-71.097337,16.0,0,0,1,1,25,22,0.0,0.0,6,7,1,0,1,1,6,8,2,2,0,0,3,2,32,31
11,19570418,1957,4,18,0,KC1,CHA,AL,AL,CHI10,41.83201,-87.634025,594.0,2,0,2,3,24,27,0.07407407407407407,0.0,4,12,1,0,0,0,2,6,4,1,0,0,2,6,28,36
12,19570418,1957,4,18,0,CLE,DET,AL,AL,DET04,42.332541,-83.068732,601.0,0,2,2,0,29,36,0.0,0.06896551724137931,9,11,2,2,0,0,6,6,11,5,0,0,8,3,36,42
13,19570418,1957,4,18,1,BAL,WS1,AL,AL,WAS09,38.917576000000004,-77.020191,100.0,1,2,0,1,30,24,0.041666666666666664,0.06666666666666667,7,6,0,1,0,0,5,4,3,13,0,1,4,6,35,29
14,19570418,1957,4,18,0,PIT,BRO,NL,NL,NYC15,40.664768,-73.95837399999999,84.0,0,2,0,2,26,30,0.0,0.07692307692307693,4,14,1,2,0,0,5,2,3,1,0,0,1,6,30,34
15,19570418,1957,4,18,0,CIN,MLN,NL,NL,MIL05,43.0299,-87.974365,606.0,0,0,0,1,26,26,0.0,0.0,6,7,1,1,0,0,2,2,1,0,0,0,0,1,28,29
16,19570418,1957,4,18,0,PHI,NY1,NL,NL,NYC14,40.8316,-73.93689599999999,13.0,0,1,0,2,34,26,0.0,0.029411764705882353,8,7,2,1,0,0,1,1,3,3,0,0,2,6,35,29
